Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Lot Config,Land Slope,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,near_ISU,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,floors,bathrooms
1532,909275050,70,7,60.0,7200,2,0,0,2,4,1,8,8,4,6,7,6,1931,2000,5,4,5,7,3,0.0,3,2,3,4,3,4,5,0.0,5,0.0,776.0,776.0,4,3,1,4,851,651,0,1502,0.0,0.0,1,1,3,1,3,6,7,1,4,6,1931.0,2,1.0,270.0,3,3,0,0,0,112,0,0,0,0,3,4,0,2,2008,8,149000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0
132,534475100,20,7,80.0,9920,2,0,0,3,4,2,8,8,4,7,5,5,1954,1954,5,4,12,12,1,110.0,3,3,4,3,3,4,2,354.0,1,290.0,412.0,1056.0,4,3,1,4,1063,0,0,1063,1.0,0.0,1,0,3,1,3,6,7,0,0,6,1954.0,2,1.0,280.0,3,3,2,0,0,164,0,0,0,0,3,4,0,2,2010,8,128000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0
1078,528188090,160,7,36.0,2448,2,0,0,3,4,2,8,8,1,6,7,5,2003,2004,5,4,14,7,1,106.0,4,3,5,4,3,4,5,0.0,5,0.0,764.0,764.0,4,5,1,4,764,862,0,1626,0.0,0.0,2,1,2,1,4,6,7,0,0,4,2003.0,2,2.0,474.0,3,3,2,0,27,0,0,0,0,0,4,4,0,10,2008,8,155000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3.0
2511,533221080,160,5,69.05520046484602,2998,2,0,0,3,4,2,8,8,3,6,6,5,2000,2000,5,4,13,13,2,513.0,4,3,5,4,3,4,6,353.0,5,0.0,403.0,756.0,4,5,1,4,768,756,0,1524,0.0,0.0,2,1,2,1,4,4,7,0,0,5,2000.0,3,2.0,440.0,3,3,2,0,32,0,0,0,0,0,4,4,0,6,2006,8,166000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3.0
912,909250220,50,7,65.0,7804,2,0,0,3,4,2,8,8,4,5,4,3,1928,1950,5,4,7,10,3,0.0,3,3,3,3,3,4,3,622.0,5,0.0,500.0,1122.0,4,3,1,4,1328,653,0,1981,1.0,0.0,2,0,4,1,4,7,5,2,3,5,1981.0,3,2.0,576.0,3,3,2,431,44,0,0,0,0,0,3,4,0,12,2009,8,135000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3.0
2351,527356020,60,7,80.0,16692,2,0,1,3,4,2,5,8,4,6,7,5,1978,1978,5,4,10,10,2,184.0,3,3,4,4,3,4,3,790.0,1,469.0,133.0,1392.0,4,3,1,4,1392,1392,0,2784,1.0,0.0,3,1,5,1,4,12,7,2,3,6,1978.0,2,2.0,564.0,3,3,2,0,112,0,0,440,519,2,3,0,2000,7,2006,8,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5.0
330,923226250,160,6,21.0,1476,2,0,0,3,4,2,8,8,1,6,4,7,1970,1970,5,4,9,9,3,0.0,3,3,4,3,3,4,6,176.0,5,0.0,370.0,546.0,4,5,1,4,546,546,0,1092,0.0,0.0,1,1,3,1,3,5,7,0,0,3,1970.0,0,0.0,0.0,0,0,2,200,26,0,0,0,0,0,4,4,0,3,2010,8,76000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0
2586,535305120,20,7,75.0,10170,2,0,0,3,3,2,8,8,4,7,6,6,1951,1951,4,4,11,11,2,522.0,3,3,4,3,3,4,5,0.0,5,0.0,216.0,216.0,4,3,1,4,1575,0,0,1575,0.0,0.0,1,1,2,1,4,5,7,1,4,6,1951.0,3,2.0,400.0,3,3,2,0,0,0,0,0,0,0,4,4,0,6,2006,8,155000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0
224,905106140,60,7,80.0,9364,2,0,0,3,3,2,8,8,4,6,6,7,1969,1969,5,4,12,12,1,143.0,3,3,4,3,3,4,4,371.0,5,0.0,292.0,663.0,4,3,1,4,663,689,0,1352,0.0,0.0,1,1,4,1,3,7,7,0,0,6,1969.0,1,1.0,299.0,3,3,2,379,36,0,0,0,0,0,3,4,0,3,2010,8,158000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2.0
98,533212020,160,5,24.0,2544,2,2,0,3,4,2,8,8,1,6,7,5,2004,2005,5,4,13,13,3,0.0,4,3,5,4,3,4,6,368.0,4,42.0,190.0,600.0,4,5,1,4,600,600,0,1200,1.0,0.0,2,1,2,1,4,4,7,0,0,5,2004.0,2,2.0,480.0,3,3,2,0,172,0,0,0,0,0,4,4,0,2,2010,8,149500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4.0
2565,534479300,20,7,82.0,9888,2,0,0,3,4,2,8,8,4,7,5,6,1954,1975,5,4,13,13,3,0.0,3,4,4,3,3,4,3,486.0,5,0.0,450.0,936.0,4,3,1,3,936,0,0,936,0.0,0.0,1,0,2,1,3,5,7,0,0,6,1954.0,3,1.0,240.0,3,3,2,0,0,160,0,0,0,0,3,4,0,3,2006,8,121000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
1934,535304170,20,7,68.0,7942,2,0,0,3,4,2,8,8,4,7,6,7,1953,1953,4,4,11,11,3,0.0,3,3,4,3,3,4,2,85.0,4,955.0,0.0,1040.0,4,3,1,2,1040,0,0,1040,0.0,1.0,1,0,3,1,3,6,7,0,0,6,1953.0,1,1.0,293.0,3,3,2,0,0,0,0,0,0,0,3,4,0,6,2007,8,136000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0
997,527107010,60,7,69.05520046484602,15038,2,0,2,3,3,2,8,8,4,6,6,5,1996,1996,5,4,12,12,3,0.0,3,3,5,4,3,4,2,138.0,5,0.0,778.0,916.0,4,4,1,4,916,720,0,1636,0.0,0.0,2,1,3,1,3,7,7,1,3,6,1996.0,1,2.0,386.0,3,3,2,168,84,0,0,0,0,0,4,4,0,11,2008,8,173000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.0
64,528382020,60,7,92.0,11764,2,0,1,3,2,2,8,8,4,6,8,7,1999,2007,5,4,14,14,2,348.0,4,3,5,4,3,4,6,524.0,5,0.0,628.0,1152.0,4,5,1,4,1164,1106,0,2270,0.0,0.0,2,1,4,1,4,9,7,1,4,6,1999.0,1,3.0,671.0,3,3,2,132,57,0,0,0,0,0,4,4,0,4,2010,8,290000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3.0
1799,528458130,60,5,75.0,9000,2,0,0,3,4,2,8,8,4,6,8,5,2007,2007,5,4,9,9,3,0.0,4,3,5,4,3,3,6,64.0,5,0.0,1120.0,1184.0,4,5,1,4,1184,1426,0,2610,0.0,0.0,2,1,4,1,5,11,7,1,4,4,2007.0,1,2.0,550.0,3,3,2,208,364,0,0,0,0,0,4,4,0,8,2007,7,303477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3.0
230,905109170,20,7,69.05520046484602,20062,2,0,1,0,4,1,8,8,4,7,7,7,1977,2001,4,4,11,11,3,0.0,4,4,4,4,3,2,4,1092.0,5,0.0,328.0,1420.0,4,4,1,4,1483,0,0,1483,1.0,0.0,1,1,1,1,3,4,7,2,3,6,1977.0,2,2.0,690.0,3,3,2,496,0,0,0,0,0,0,4,4,0,4,2010,8,270000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0
1295,902109160,50,6,81.0,7308,2,0,0,3,3,2,6,8,4,5,5,5,1920,1950,5,4,7,7,3,0.0,2,2,3,3,3,4,2,360.0,5,0.0,576.0,936.0,4,4,0,3,960,780,0,1740,0.0,0.0,1,0,2,1,5,6,7,1,4,5,1920.0,3,1.0,225.0,2,2,1,0,0,236,0,0,0,0,4,4,0,6,2008,8,122250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1.0
638,535178120,20,7,70.0,8750,2,0,0,3,4,2,8,8,4,7,5,5,1955,1955,5,4,6,6,3,0.0,3,3,4,3,3,4,2,172.0,1,483.0,727.0,1382.0,4,4,1,3,1382,0,0,1382,0.0,1.0,1,0,3,1,4,6,7,0,0,6,1955.0,3,1.0,350.0,3,3,2,280,0,0,0,0,0,0,1,4,0,7,2009,8,153000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0
2278,923202134,20,7,70.0,8402,2,0,0,3,4,2,7,8,4,7,5,5,2007,2007,5,4,14,14,3,0.0,3,3,5,4,3,4,4,206.0,5,0.0,914.0,1120.0,4,5,1,4,1120,0,0,1120,0.0,0.0,1,0,3,1,3,6,7,0,0,3,2007.0,0,0.0,0.0,0,0,2,0,30,0,0,0,0,0,4,4,0,12,2007,7,147000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
2202,909252150,70,7,63.0,4000,2,0,0,3,4,2,8,8,4,6,7,8,1930,1995,5,4,11,11,3,0.0,3,3,3,4,3,4,6,246.0,5,0.0,285.0,531.0,4,3,1,4,567,531,0,1098,1.0,0.0,1,0,2,1,3,5,7,1,4,5,1930.0,3,1.0,216.0,3,3,2,0,0,0,0,0,0,0,3,4,0,6,2007,8,148500,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0
2833,908188150,160,6,32.0,3363,2,0,0,3,4,2,8,8,3,6,7,5,2004,2004,5,4,14,14,1,117.0,4,3,5,4,3,4,5,0.0,5,0.0,976.0,976.0,4,5,1,4,976,732,0,1708,0.0,0.0,2,0,3,1,4,7,3,0,0,5,2004.0,3,2.0,380.0,3,3,2,0,40,0,0,0,0,0,4,4,0,4,2006,8,130000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0
1707,528150040,20,7,94.0,13615,2,0,1,2,3,1,8,8,4,7,9,5,2006,2006,4,4,13,13,1,510.0,5,3,5,5,3,2,5,0.0,5,0.0,1802.0,1802.0,4,5,1,4,1802,0,0,1802,0.0,0.0,2,1,3,1,5,7,7,1,4,6,2006.0,1,3.0,843.0,3,3,2,158,105,0,0,0,0,0,4,4,0,6,2007,8,372000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3.0
2428,528228565,120,7,43.0,3013,2,0,0,3,4,2,8,8,3,7,7,5,2005,2005,5,4,14,14,2,145.0,4,3,5,4,3,2,6,16.0,5,0.0,1346.0,1362.0,4,5,1,4,1506,0,0,1506,0.0,0.0,2,0,2,1,4,6,7,1,4,6,2005.0,1,2.0,440.0,3,3,2,142,20,0,0,0,0,0,4,4,0,4,2006,8,213490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0
242,905453080,20,7,44.0,17485,2,0,2,3,4,2,8,8,4,7,7,5,2009,2010,5,4,14,14,1,96.0,4,3,5,4,3,2,6,1346.0,5,0.0,162.0,1508.0,4,5,1,4,1508,0,0,1508,1.0,0.0,1,0,1,1,4,5,7,2,3,6,2009.0,2,2.0,572.0,3,3,2,0,0,0,0,0,0,0,4,4,0,1,2010,0,308030,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0
1564,914453045,20,7,69.05520046484602,23730,2,0,2,3,4,2,8,8,4,7,7,5,1996,1997,5,4,13,13,2,668.0,4,3,5,5,3,1,6,700.0,5,0.0,1140.0,1840.0,4,5,1,4,2032,0,0,2032,1.0,0.0,3,0,3,1,4,7,7,0,0,6,1996.0,1,3.0,786.0,3,3,2,0,46,192,0,0,0,0,4,4,0,9,2008,8,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0
2613,535403150,20,7,79.0,8910,2,0,0,3,3,2,8,8,4,7,6,6,1959,1959,4,4,8,8,3,0.0,3,3,4,3,3,1,4,655.0,5,0.0,0.0,655.0,4,5,1,4,1194,0,0,1194,0.0,1.0,1,0,3,1,3,6,7,1,2,4,1954.0,1,2.0,539.0,3,3,2,0,0,192,0,0,0,0,4,4,0,7,2006,8,159500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0
2832,908188140,160,6,24.0,2522,2,0,0,3,4,2,8,8,1,6,7,5,2004,2004,5,4,14,14,1,50.0,4,3,5,4,3,4,5,0.0,5,0.0,970.0,970.0,4,5,1,4,970,739,0,1709,0.0,0.0,2,0,3,1,4,7,3,0,0,5,2004.0,3,2.0,380.0,3,3,2,0,40,0,0,0,0,0,4,4,0,4,2006,8,137500,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0
2459,528439030,20,7,73.0,8688,2,0,0,3,4,2,8,8,4,7,7,5,2005,2005,5,4,14,14,2,228.0,4,3,5,4,3,3,5,0.0,5,0.0,1616.0,1616.0,4,5,1,4,1616,0,0,1616,0.0,0.0,2,0,3,1,4,7,7,0,0,6,2005.0,2,3.0,834.0,3,3,2,208,59,0,0,0,0,0,4,4,0,4,2006,8,232000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0
1360,903452025,30,6,69.05520046484602,6291,1,0,1,3,4,2,0,8,4,7,6,6,1930,1950,5,4,5,7,3,0.0,4,4,3,3,3,4,5,0.0,5,0.0,768.0,768.0,4,3,1,4,768,0,0,768,0.0,0.0,1,0,1,1,3,4,7,0,0,5,1930.0,3,2.0,440.0,3,3,1,0,0,84,0,0,0,0,4,4,0,7,2008,8,93850,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
2723,905200380,30,7,69.05520046484602,17529,2,0,0,3,4,2,8,8,4,7,5,5,1924,1950,5,4,8,11,1,65.0,3,3,3,3,3,4,5,0.0,5,0.0,872.0,872.0,4,2,0,2,872,0,0,872,0.0,0.0,1,0,2,1,2,5,4,1,4,5,1924.0,3,1.0,322.0,2,2,1,0,0,116,0,0,0,0,4,4,0,4,2006,8,105000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0
1350,903235100,30,6,60.0,6324,2,0,1,3,4,2,7,1,4,7,4,6,1927,1950,5,4,13,13,3,0.0,3,3,3,3,3,4,5,0.0,5,0.0,520.0,520.0,4,2,0,4,520,0,0,520,0.0,0.0,1,0,1,1,2,4,7,0,0,5,1920.0,3,1.0,240.0,2,3,2,49,0,87,0,0,0,0,4,4,0,5,2008,8,68500,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
136,535106190,90,7,80.0,11600,2,0,0,3,3,2,7,8,2,6,5,5,1960,1960,5,4,13,13,2,361.0,3,3,4,3,3,4,2,443.0,5,0.0,662.0,1105.0,4,3,1,3,1105,1169,0,2274,0.0,0.0,2,0,5,2,3,12,7,0,0,5,1960.0,3,2.0,480.0,3,3,2,0,0,0,0,0,0,0,4,4,0,1,2010,8,154300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0
2235,910201050,50,6,50.0,7288,2,0,0,3,4,2,6,8,4,5,5,7,1925,2003,5,4,14,14,3,0.0,4,4,3,3,1,4,5,0.0,5,0.0,936.0,936.0,4,5,1,4,936,665,0,1601,0.0,0.0,2,0,3,1,3,6,7,0,0,3,1925.0,0,0.0,0.0,0,0,1,0,0,0,176,0,0,0,4,4,0,9,2007,8,129850,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0
1993,902301130,70,6,35.0,4571,2,1,0,3,4,2,8,8,4,6,5,7,1910,1950,5,4,13,13,3,0.0,3,3,3,3,3,4,3,168.0,5,0.0,448.0,616.0,4,5,1,4,616,616,0,1232,0.0,0.0,1,0,3,1,3,6,7,0,0,5,1920.0,3,2.0,480.0,2,2,2,280,0,143,0,0,0,0,4,4,0,6,2007,8,114000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1.0
367,527214050,20,7,63.0,17423,2,0,1,3,2,2,8,8,4,7,9,5,2008,2009,4,4,14,14,1,748.0,5,3,5,5,3,4,6,1904.0,5,0.0,312.0,2216.0,4,5,1,4,2234,0,0,2234,1.0,0.0,2,0,1,1,5,9,7,1,4,6,2009.0,1,3.0,1166.0,3,3,2,0,60,0,0,0,0,0,4,4,0,7,2009,7,501837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3.0
1309,902300215,50,6,100.0,12665,2,1,1,3,4,2,6,8,4,5,5,8,1915,1950,5,4,11,11,3,0.0,3,3,3,3,3,1,5,0.0,5,0.0,876.0,876.0,4,4,1,4,876,540,0,1416,0.0,0.0,1,1,4,1,3,7,7,1,4,5,1949.0,3,3.0,720.0,3,3,2,418,0,194,0,0,0,0,4,4,0,6,2008,8,153900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2.0
402,527425110,20,7,60.0,9000,2,0,0,3,1,2,8,8,4,7,4,7,1971,2006,5,4,14,14,3,0.0,3,4,4,3,3,4,4,240.0,5,0.0,624.0,864.0,4,4,1,4,864,0,0,864,0.0,0.0,1,0,3,1,3,5,7,0,0,5,1986.0,3,2.0,576.0,3,3,2,200,0,0,0,0,0,0,1,4,0,7,2009,8,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
1592,923203140,120,6,32.0,4500,2,0,0,3,1,2,8,8,3,7,6,5,1997,1997,4,4,14,14,2,197.0,3,3,5,5,3,4,6,864.0,5,0.0,325.0,1189.0,4,5,1,4,1189,0,0,1189,1.0,0.0,2,0,2,1,3,4,7,0,0,6,1997.0,2,2.0,392.0,3,3,2,0,122,0,0,0,0,0,4,4,0,4,2008,8,160500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0
2409,528186110,120,7,48.0,6373,2,0,0,3,4,2,8,8,3,7,9,5,2006,2006,4,4,13,13,2,572.0,5,3,5,5,4,4,6,415.0,5,0.0,1251.0,1666.0,4,5,1,4,1666,0,0,1666,1.0,0.0,2,0,2,1,4,6,7,1,4,6,2006.0,2,2.0,575.0,3,3,2,228,75,0,0,0,0,0,4,4,0,6,2006,7,310090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3.0
539,531371050,20,7,67.0,10083,2,0,0,3,4,2,8,8,4,7,7,5,2003,2003,5,4,14,14,3,0.0,4,3,5,4,3,4,6,833.0,5,0.0,343.0,1176.0,4,5,1,4,1200,0,0,1200,1.0,0.0,2,0,2,1,4,5,7,0,0,6,2003.0,2,2.0,555.0,3,3,2,0,41,0,0,0,0,0,4,4,0,8,2009,8,184900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0
1940,535327200,20,7,70.0,13300,2,0,0,3,4,2,8,8,4,7,5,7,1956,2000,4,4,11,11,3,0.0,3,3,4,4,3,4,2,377.0,5,0.0,551.0,928.0,4,3,1,4,928,0,0,928,0.0,0.0,1,0,2,1,3,4,7,0,0,6,1956.0,3,1.0,252.0,3,3,2,261,0,156,0,0,0,0,4,4,0,6,2007,8,132000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
588,534129370,20,7,80.0,9600,2,0,0,3,4,2,7,8,4,7,5,5,1969,1969,5,4,12,12,2,128.0,3,3,4,4,3,1,4,553.0,2,147.0,588.0,1288.0,4,3,1,4,1336,0,0,1336,0.0,1.0,2,0,3,1,3,6,7,1,2,6,1969.0,2,2.0,502.0,3,3,2,312,11,0,0,0,0,0,4,3,650,8,2009,8,163000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.0
96,533210060,160,5,30.0,3215,2,2,0,3,4,2,8,8,3,6,7,5,2004,2004,5,4,13,13,2,120.0,4,3,5,4,3,3,6,280.0,5,0.0,320.0,600.0,4,5,1,4,600,600,0,1200,0.0,0.0,2,1,2,1,4,4,7,0,0,5,2004.0,2,2.0,480.0,3,3,2,0,172,0,0,0,0,0,4,4,0,4,2010,5,155000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3.0
1187,534127210,80,7,69.05520046484602,11104,2,0,1,3,4,2,8,8,4,4,6,6,1969,1969,5,4,13,13,3,0.0,3,3,4,3,3,3,6,828.0,5,0.0,599.0,1427.0,4,4,1,4,1427,0,0,1427,0.0,1.0,2,0,4,1,3,7,7,0,0,6,1969.0,2,2.0,516.0,3,3,2,0,0,0,0,216,0,0,4,4,0,5,2008,8,183000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.0
2154,907280090,60,7,69.05520046484602,15295,2,0,3,3,3,2,8,8,4,6,7,5,1996,2002,5,4,14,14,2,254.0,4,3,5,4,3,1,6,762.0,5,0.0,98.0,860.0,4,5,1,4,1212,780,0,1992,1.0,0.0,2,1,3,1,4,7,5,2,3,6,1996.0,2,2.0,608.0,3,3,2,225,32,0,0,0,0,0,4,4,0,6,2007,8,211000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.0
550,531452260,60,7,70.0,9109,2,0,0,3,4,2,3,8,4,6,7,5,1994,1994,5,4,14,14,3,0.0,4,3,5,4,3,4,1,36.0,6,596.0,122.0,754.0,4,5,1,4,754,786,0,1540,1.0,0.0,2,1,3,1,4,6,7,0,0,6,1994.0,2,2.0,495.0,3,3,2,140,32,0,0,0,0,0,4,4,0,10,2009,8,184000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4.0
811,906226100,90,7,64.0,7018,2,0,0,1,4,2,8,8,2,7,5,5,1979,1979,5,4,12,12,3,0.0,3,3,2,0,0,0,0,0.0,0,0.0,0.0,0.0,4,3,1,4,1535,0,0,1535,0.0,0.0,2,0,4,2,3,8,7,0,0,6,1979.0,3,2.0,400.0,3,3,2,0,0,0,0,0,0,0,2,4,0,6,2009,8,118858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0
124,534403410,80,7,69.05520046484602,14112,2,0,1,3,3,2,8,8,4,4,5,7,1964,1964,4,4,11,12,2,86.0,3,3,5,3,3,3,6,1014.0,5,0.0,138.0,1152.0,4,3,1,4,1152,0,0,1152,1.0,0.0,1,0,3,1,3,6,7,1,4,6,1964.0,2,2.0,484.0,3,3,2,227,0,0,0,0,0,0,4,4,0,4,2010,8,180500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0
1836,533206060,120,5,80.0,3523,2,2,1,3,4,2,8,8,3,7,8,5,2006,2007,5,4,14,14,1,30.0,4,3,5,4,3,4,6,60.0,5,0.0,1081.0,1141.0,4,5,1,4,1151,0,0,1151,1.0,0.0,2,0,2,1,4,5,7,0,0,6,2006.0,1,2.0,484.0,3,3,2,0,60,0,0,0,0,0,4,4,0,2,2007,7,166000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.0
779,905200350,80,7,88.0,15312,2,0,0,3,4,2,8,8,4,4,6,5,1960,1960,4,4,11,11,2,54.0,3,3,4,3,3,3,3,588.0,5,0.0,550.0,1138.0,4,5,1,4,1138,0,0,1138,0.0,1.0,1,0,3,1,3,6,7,1,3,6,1960.0,2,2.0,480.0,3,3,2,0,0,0,0,140,0,0,3,4,0,3,2009,6,148000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.0
1886,534276180,20,7,74.0,7450,2,0,1,3,4,2,8,8,4,7,5,5,1956,1956,4,4,11,11,3,0.0,3,3,4,3,3,4,2,438.0,1,206.0,250.0,894.0,4,4,1,4,1074,0,0,1074,0.0,0.0,1,0,2,1,4,6,6,1,4,5,1966.0,3,2.0,396.0,3,3,2,0,72,0,0,0,0,0,1,4,0,1,2007,8,124000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
